Date,Machine,Power Rating,Working Hours,Temp,Humidity,Production Output,Maintenance,Energy Consumed
2025-04-02,Spinning Machine,21.74,9.74,25.54,45.86,646.18,1,254.14
2025-04-02,Weaving Machine,12.54,9.48,23.22,59.72,171.47,0,118.92
2025-04-02,Dyeing Machine,24.62,11.37,29.34,61.07,408.22,0,279.8
2025-04-02,Cutting Machine,8.87,11.89,28.56,67.5,737.35,0,105.54
2025-04-02,Sewing Machine,5.37,9.1,21.68,32.09,490.61,0,48.83
2025-04-02,HVAC System,29.91,8.13,21.58,33.29,0.0,0,243.11
2025-04-02,Air Compressor,17.51,8.64,20.43,38.63,0.0,0,151.29
2025-04-02,Lighting System,5.25,11.33,20.3,50.96,0.0,0,59.46
2025-04-02,Water Pump,4.81,5.89,24.62,50.89,0.0,0,28.31
2025-04-02,Steam Boiler,30.02,11.68,34.88,63.56,0.0,0,350.64
2025-04-03,Spinning Machine,21.55,11.36,20.54,54.1,477.19,0,244.83
2025-04-03,Weaving Machine,11.79,10.83,24.51,57.86,368.16,0,127.7
2025-04-03,Dyeing Machine,21.63,9.28,29.26,68.61,389.14,0,200.78
2025-04-03,Cutting Machine,13.38,9.32,32.39,42.91,625.66,0,124.62
2025-04-03,Sewing Machine,4.43,8.79,28.65,60.34,192.72,1,46.71
2025-04-03,HVAC System,34.43,8.09,21.71,69.84,0.0,1,334.05
2025-04-03,Air Compressor,18.04,7.76,32.21,50.61,0.0,0,139.9
2025-04-03,Lighting System,3.76,10.83,28.82,60.55,0.0,0,40.75
2025-04-03,Water Pump,8.68,7.34,30.53,40.15,0.0,0,63.71
2025-04-03,Steam Boiler,34.15,11.61,23.64,35.55,0.0,0,396.59
2025-04-04,Spinning Machine,23.42,11.91,20.36,44.82,360.41,0,279.05
2025-04-04,Weaving Machine,19.37,10.27,26.27,55.89,277.4,0,199.04
2025-04-04,Dyeing Machine,27.45,8.92,27.6,39.86,345.06,0,245.01
2025-04-04,Cutting Machine,5.68,8.22,27.72,32.71,268.54,0,46.69
2025-04-04,Sewing Machine,6.36,11.0,23.32,34.45,313.52,0,69.91
2025-04-04,HVAC System,28.21,8.43,20.57,31.56,0.0,0,237.74
2025-04-04,Air Compressor,14.29,7.01,20.79,47.22,0.0,1,120.19
2025-04-04,Lighting System,3.75,10.21,31.47,43.27,0.0,0,38.28
2025-04-04,Water Pump,7.8,8.39,33.69,31.02,0.0,0,65.47
2025-04-04,Steam Boiler,40.18,10.94,23.16,39.74,0.0,0,439.41
2025-04-05,Spinning Machine,22.51,3.02,27.6,53.75,89.86,0,67.98
2025-04-05,Weaving Machine,17.52,1.8,33.8,50.23,124.55,0,31.59
2025-04-05,Dyeing Machine,29.33,3.26,20.42,41.36,199.15,0,95.63
2025-04-05,Cutting Machine,12.78,3.01,32.37,45.43,93.92,0,38.52
2025-04-05,Sewing Machine,8.82,1.7,22.45,39.02,19.64,0,14.95
2025-04-05,HVAC System,35.02,11.37,33.25,34.28,0.0,0,398.32
2025-04-05,Air Compressor,11.98,3.52,30.42,43.15,0.0,0,42.09
2025-04-05,Lighting System,5.53,4.87,27.21,41.46,0.0,0,26.9
2025-04-05,Water Pump,10.63,5.87,28.69,56.29,0.0,0,62.37
2025-04-05,Steam Boiler,43.43,3.14,23.07,69.59,0.0,0,136.26
2025-04-06,Spinning Machine,17.41,0.79,24.52,64.9,48.08,0,13.82
2025-04-06,Weaving Machine,13.39,2.88,27.2,59.23,226.55,0,38.51
2025-04-06,Dyeing Machine,21.97,0.44,34.96,40.14,4.53,0,9.56
2025-04-06,Cutting Machine,10.64,1.66,30.04,51.84,125.44,0,17.67
2025-04-06,Sewing Machine,6.84,3.46,26.26,57.66,274.28,0,23.66
2025-04-06,HVAC System,33.28,10.78,31.26,59.19,0.0,0,358.73
2025-04-06,Air Compressor,14.47,3.9,22.21,68.65,0.0,0,56.42
2025-04-06,Lighting System,4.06,7.17,34.06,59.12,0.0,0,29.11
2025-04-06,Water Pump,6.0,6.5,21.29,39.15,0.0,0,38.96
2025-04-06,Steam Boiler,41.78,4.73,26.93,64.24,0.0,0,197.75
2025-04-07,Spinning Machine,20.73,8.6,20.12,66.43,454.47,0,178.29
2025-04-07,Weaving Machine,11.7,9.42,21.19,44.65,242.69,0,110.24
2025-04-07,Dyeing Machine,21.23,9.91,23.15,56.87,118.93,0,210.41
2025-04-07,Cutting Machine,5.05,8.55,20.0,53.1,395.4,0,43.19
2025-04-07,Sewing Machine,8.64,9.01,33.97,39.26,96.86,0,77.86
2025-04-07,HVAC System,32.83,9.0,25.32,30.64,0.0,0,295.31
2025-04-07,Air Compressor,13.26,9.09,21.95,34.61,0.0,0,120.55
2025-04-07,Lighting System,5.83,13.05,34.0,31.01,0.0,1,91.31
2025-04-07,Water Pump,7.87,4.16,20.85,67.83,0.0,0,32.72
2025-04-07,Steam Boiler,36.02,8.76,25.82,57.78,0.0,0,315.48
2025-04-08,Spinning Machine,24.41,10.6,32.19,58.91,432.86,0,258.78
2025-04-08,Weaving Machine,18.6,10.06,24.88,45.8,119.94,0,187.2
2025-04-08,Dyeing Machine,27.85,9.26,33.91,53.68,557.78,0,257.87
2025-04-08,Cutting Machine,7.68,8.62,28.42,68.84,373.46,0,66.15
2025-04-08,Sewing Machine,3.61,8.41,27.07,58.93,194.07,0,30.36
2025-04-08,HVAC System,33.24,9.28,26.25,64.84,0.0,0,308.31
2025-04-08,Air Compressor,19.1,6.51,21.44,44.65,0.0,0,124.31
2025-04-08,Lighting System,3.21,10.96,28.14,47.93,0.0,0,35.14
2025-04-08,Water Pump,8.67,6.71,30.17,47.65,0.0,0,58.13
2025-04-08,Steam Boiler,38.58,8.43,23.42,53.95,0.0,1,390.13
2025-04-09,Spinning Machine,17.76,9.57,25.46,33.27,304.69,0,169.94
2025-04-09,Weaving Machine,13.84,11.74,27.49,69.51,176.06,0,162.4
2025-04-09,Dyeing Machine,29.63,8.94,32.08,43.28,558.83,0,264.92
2025-04-09,Cutting Machine,14.04,10.98,25.79,47.83,906.76,0,154.14
2025-04-09,Sewing Machine,8.65,8.48,21.48,30.36,88.33,0,73.32
2025-04-09,HVAC System,34.66,10.03,28.76,62.23,0.0,0,347.63
2025-04-09,Air Compressor,19.25,9.56,30.09,49.93,0.0,0,183.94
2025-04-09,Lighting System,5.58,10.52,31.57,41.82,0.0,0,58.72
2025-04-09,Water Pump,10.07,4.82,23.85,63.33,0.0,0,48.53
2025-04-09,Steam Boiler,35.58,11.3,23.84,57.86,0.0,0,402.25
2025-04-10,Spinning Machine,15.77,9.64,21.49,68.3,233.89,0,152.06
2025-04-10,Weaving Machine,19.28,9.16,25.84,54.42,126.67,0,176.52
2025-04-10,Dyeing Machine,29.29,9.33,28.8,53.64,593.8,0,273.18
2025-04-10,Cutting Machine,5.56,11.93,22.13,43.96,732.55,0,66.3
2025-04-10,Sewing Machine,3.33,8.74,21.26,66.02,83.74,0,29.1
2025-04-10,HVAC System,28.65,9.21,26.02,40.47,0.0,0,263.76
2025-04-10,Air Compressor,15.22,9.85,28.75,63.97,0.0,0,149.85
2025-04-10,Lighting System,6.68,13.81,20.06,58.28,0.0,0,92.23
2025-04-10,Water Pump,7.77,7.36,32.97,42.98,0.0,0,57.14
2025-04-10,Steam Boiler,32.24,9.46,32.62,52.08,0.0,0,304.95
2025-04-11,Spinning Machine,16.32,8.64,20.31,38.33,517.13,1,169.27
2025-04-11,Weaving Machine,10.03,11.27,33.43,52.1,321.24,0,113.01
2025-04-11,Dyeing Machine,21.2,10.03,21.0,35.72,275.88,0,212.7
2025-04-11,Cutting Machine,12.69,10.75,21.21,41.92,813.95,0,136.38
2025-04-11,Sewing Machine,9.07,11.9,22.34,54.57,232.13,0,108.0
2025-04-11,HVAC System,27.07,8.2,22.67,45.96,0.0,0,221.95
2025-04-11,Air Compressor,20.04,8.92,26.73,58.35,0.0,0,178.89
2025-04-11,Lighting System,5.32,13.17,30.81,52.67,0.0,0,70.1
2025-04-11,Water Pump,6.32,5.58,30.23,61.81,0.0,0,35.23
2025-04-11,Steam Boiler,41.81,11.21,20.2,51.15,0.0,0,468.79
2025-04-12,Spinning Machine,22.24,0.64,22.66,34.82,33.04,0,14.31
2025-04-12,Weaving Machine,13.87,0.37,26.47,33.31,18.27,0,5.12
2025-04-12,Dyeing Machine,23.8,2.2,26.32,60.99,60.77,0,52.43
2025-04-12,Cutting Machine,12.53,3.05,21.59,33.13,209.14,1,45.86
2025-04-12,Sewing Machine,4.02,0.8,27.51,64.45,17.01,0,3.23
2025-04-12,HVAC System,31.6,8.55,23.83,41.57,0.0,0,270.12
2025-04-12,Air Compressor,15.57,2.8,27.3,38.24,0.0,0,43.58
2025-04-12,Lighting System,6.1,7.51,28.34,69.68,0.0,0,45.8
2025-04-12,Water Pump,6.45,6.99,23.0,35.17,0.0,0,45.06
2025-04-12,Steam Boiler,36.17,4.91,32.6,46.28,0.0,0,177.72
2025-04-13,Spinning Machine,18.12,2.98,26.89,44.76,162.9,0,53.98
2025-04-13,Weaving Machine,11.41,0.66,27.57,40.25,22.92,0,7.54
2025-04-13,Dyeing Machine,22.59,1.74,32.3,67.55,104.66,0,39.35
2025-04-13,Cutting Machine,5.95,1.68,24.02,64.98,94.29,1,12.0
2025-04-13,Sewing Machine,9.22,1.76,32.34,46.51,36.81,0,16.23
2025-04-13,HVAC System,31.94,8.79,24.65,65.12,0.0,0,280.92
2025-04-13,Air Compressor,19.32,3.43,30.58,47.13,0.0,1,79.52
2025-04-13,Lighting System,3.89,4.92,21.91,51.08,0.0,1,22.95
2025-04-13,Water Pump,4.85,7.65,32.46,38.75,0.0,0,37.1
2025-04-13,Steam Boiler,38.27,2.98,26.99,32.57,0.0,0,114.2
2025-04-14,Spinning Machine,20.02,11.07,24.23,41.68,118.97,1,265.83
2025-04-14,Weaving Machine,15.14,9.35,20.81,67.1,449.66,1,169.85
2025-04-14,Dyeing Machine,22.18,11.39,31.07,42.99,143.38,0,252.75
2025-04-14,Cutting Machine,11.08,9.55,32.88,53.48,377.38,1,126.99
2025-04-14,Sewing Machine,4.08,9.61,22.77,35.99,795.66,0,39.15
2025-04-14,HVAC System,36.28,11.66,34.2,35.02,0.0,0,422.97
2025-04-14,Air Compressor,13.62,7.17,28.34,30.63,0.0,1,117.15
2025-04-14,Lighting System,5.63,11.81,31.45,50.13,0.0,0,66.53
2025-04-14,Water Pump,9.47,4.85,20.64,58.87,0.0,0,45.97
2025-04-14,Steam Boiler,40.73,10.12,24.94,48.49,0.0,0,412.33
2025-04-15,Spinning Machine,17.87,8.88,26.43,32.42,735.69,1,190.47
2025-04-15,Weaving Machine,17.22,10.63,26.99,49.28,411.14,0,183.08
2025-04-15,Dyeing Machine,26.02,9.17,25.21,59.26,94.75,0,238.63
2025-04-15,Cutting Machine,9.99,9.96,20.71,31.58,769.94,0,99.45
2025-04-15,Sewing Machine,5.73,8.69,30.58,67.32,435.97,1,59.77
2025-04-15,HVAC System,27.5,10.71,31.03,64.79,0.0,0,294.51
2025-04-15,Air Compressor,10.15,6.85,31.23,34.52,0.0,0,69.57
2025-04-15,Lighting System,5.84,11.59,33.18,51.84,0.0,0,67.73
2025-04-15,Water Pump,8.74,6.21,28.11,51.32,0.0,0,54.25
2025-04-15,Steam Boiler,43.96,11.95,21.49,39.27,0.0,0,525.25
2025-04-16,Spinning Machine,24.49,10.89,25.72,50.9,523.82,0,266.83
2025-04-16,Weaving Machine,13.96,11.99,24.92,39.2,786.42,0,167.36
2025-04-16,Dyeing Machine,23.28,8.52,30.77,47.72,291.14,0,198.35
2025-04-16,Cutting Machine,7.81,11.21,21.35,48.32,566.24,1,105.06
2025-04-16,Sewing Machine,9.28,9.03,21.18,53.62,445.36,1,100.49
2025-04-16,HVAC System,33.6,8.82,24.75,48.03,0.0,0,296.47
2025-04-16,Air Compressor,13.39,6.36,34.07,36.62,0.0,0,85.22
2025-04-16,Lighting System,5.14,12.84,28.42,42.96,0.0,1,79.17
2025-04-16,Water Pump,7.41,4.26,21.8,67.77,0.0,0,31.55
2025-04-16,Steam Boiler,36.48,10.4,21.16,67.73,0.0,0,379.27
2025-04-17,Spinning Machine,21.88,8.44,34.83,45.15,287.74,0,184.75
2025-04-17,Weaving Machine,12.36,10.46,28.6,35.01,820.4,0,129.36
2025-04-17,Dyeing Machine,24.14,9.49,21.93,32.69,323.49,0,229.16
2025-04-17,Cutting Machine,7.64,9.09,26.84,33.34,184.15,0,69.51
2025-04-17,Sewing Machine,3.25,9.59,25.93,39.92,466.05,0,31.13
2025-04-17,HVAC System,33.31,10.71,31.03,47.59,0.0,1,428.11
2025-04-17,Air Compressor,22.59,7.48,31.41,68.96,0.0,0,168.99
2025-04-17,Lighting System,4.46,12.26,32.38,69.68,0.0,0,54.73
2025-04-17,Water Pump,9.99,4.99,29.55,68.38,0.0,0,49.82
2025-04-17,Steam Boiler,39.33,11.77,20.25,31.98,0.0,0,463.04
2025-04-18,Spinning Machine,18.92,11.88,28.51,39.88,781.77,0,224.67
2025-04-18,Weaving Machine,15.57,8.91,28.42,37.83,205.63,0,138.73
2025-04-18,Dyeing Machine,26.83,10.12,30.66,62.84,717.64,0,271.53
2025-04-18,Cutting Machine,5.61,10.06,21.92,64.85,269.84,0,56.4
2025-04-18,Sewing Machine,9.77,11.75,22.48,36.91,253.68,1,137.74
2025-04-18,HVAC System,30.51,8.41,20.63,49.61,0.0,1,307.89
2025-04-18,Air Compressor,13.83,8.34,27.25,65.17,0.0,0,115.35
2025-04-18,Lighting System,5.36,13.66,34.37,66.3,0.0,0,73.17
2025-04-18,Water Pump,10.07,5.23,21.96,55.79,0.0,0,52.71
2025-04-18,Steam Boiler,35.37,8.18,29.37,47.69,0.0,0,289.48
2025-04-19,Spinning Machine,23.22,0.57,28.91,53.41,26.49,0,13.27
2025-04-19,Weaving Machine,15.12,3.49,28.58,32.99,80.67,0,52.85
2025-04-19,Dyeing Machine,24.69,1.24,23.24,47.82,67.64,0,30.7
2025-04-19,Cutting Machine,8.92,3.94,33.56,61.73,104.74,0,35.15
2025-04-19,Sewing Machine,5.03,1.66,28.78,34.02,66.73,0,8.37
2025-04-19,HVAC System,29.84,8.17,22.58,53.57,0.0,0,243.87
2025-04-19,Air Compressor,12.31,3.81,29.07,38.3,0.0,1,56.29
2025-04-19,Lighting System,6.51,6.32,27.92,42.45,0.0,0,41.14
2025-04-19,Water Pump,8.55,5.36,22.09,54.34,0.0,0,45.87
2025-04-19,Steam Boiler,31.81,2.15,29.75,38.82,0.0,0,68.4
2025-04-20,Spinning Machine,24.08,0.32,25.96,68.09,19.67,0,7.59
2025-04-20,Weaving Machine,12.11,3.26,22.4,32.07,208.97,0,39.45
2025-04-20,Dyeing Machine,26.81,2.62,30.31,44.95,40.33,0,70.13
2025-04-20,Cutting Machine,9.25,1.33,26.21,33.22,34.69,0,12.35
2025-04-20,Sewing Machine,8.12,1.16,25.41,49.21,88.78,1,11.32
2025-04-20,HVAC System,27.23,8.21,22.68,57.65,0.0,1,268.11
2025-04-20,Air Compressor,17.85,2.79,24.41,46.89,0.0,0,49.87
2025-04-20,Lighting System,3.21,7.2,27.26,54.57,0.0,0,23.11
2025-04-20,Water Pump,4.72,7.22,24.49,34.12,0.0,0,34.07
2025-04-20,Steam Boiler,39.16,3.72,29.06,50.72,0.0,0,145.75
2025-04-21,Spinning Machine,22.39,9.7,20.92,32.11,361.19,1,260.48
2025-04-21,Weaving Machine,17.92,10.47,20.81,43.83,734.64,0,187.64
2025-04-21,Dyeing Machine,29.7,8.77,30.29,51.36,722.51,0,260.41
2025-04-21,Cutting Machine,7.26,10.53,32.03,58.09,260.62,0,76.48
2025-04-21,Sewing Machine,7.43,8.3,25.79,54.98,549.28,1,74.06
2025-04-21,HVAC System,32.71,11.37,33.24,46.65,0.0,0,371.99
2025-04-21,Air Compressor,10.96,6.74,32.21,41.57,0.0,0,73.84
2025-04-21,Lighting System,6.35,12.53,26.67,39.62,0.0,0,79.61
2025-04-21,Water Pump,8.01,5.37,20.57,52.36,0.0,0,42.98
2025-04-21,Steam Boiler,41.39,10.69,27.28,48.42,0.0,0,442.51
2025-04-22,Spinning Machine,15.58,11.69,32.84,43.09,254.17,0,182.04
2025-04-22,Weaving Machine,13.81,11.92,21.52,47.41,874.16,0,164.61
2025-04-22,Dyeing Machine,28.93,11.69,25.29,60.97,493.05,0,338.29
2025-04-22,Cutting Machine,5.23,10.22,22.33,46.22,700.59,1,64.08
2025-04-22,Sewing Machine,7.08,10.98,23.4,54.69,172.97,0,77.75
2025-04-22,HVAC System,35.25,11.69,34.29,49.75,0.0,0,411.92
2025-04-22,Air Compressor,16.58,7.42,23.7,42.34,0.0,0,123.04
2025-04-22,Lighting System,4.79,11.72,23.58,40.71,0.0,0,56.14
2025-04-22,Water Pump,7.9,5.61,21.68,50.71,0.0,0,44.34
2025-04-22,Steam Boiler,35.69,9.22,25.39,31.04,0.0,0,328.96
2025-04-23,Spinning Machine,23.59,9.64,26.84,54.78,527.53,0,227.3
2025-04-23,Weaving Machine,15.27,8.98,27.26,55.65,149.72,0,137.21
2025-04-23,Dyeing Machine,25.2,9.09,25.21,55.96,117.44,1,274.99
2025-04-23,Cutting Machine,9.49,8.12,28.24,59.78,342.95,0,77.05
2025-04-23,Sewing Machine,4.91,10.34,32.8,67.7,614.1,0,50.72
2025-04-23,HVAC System,33.8,8.51,23.69,30.4,0.0,0,287.58
2025-04-23,Air Compressor,19.2,8.66,33.2,68.8,0.0,1,199.53
2025-04-23,Lighting System,5.33,12.88,22.94,31.51,0.0,0,68.6
2025-04-23,Water Pump,10.07,6.48,29.59,49.72,0.0,1,78.36
2025-04-23,Steam Boiler,39.51,8.9,30.52,37.83,0.0,0,351.81
2025-04-24,Spinning Machine,15.13,10.98,33.75,51.13,407.24,0,166.2
2025-04-24,Weaving Machine,14.29,9.75,28.49,32.59,597.02,0,139.32
2025-04-24,Dyeing Machine,20.03,9.31,28.4,42.95,772.89,0,186.53
2025-04-24,Cutting Machine,9.7,10.65,32.66,56.23,523.49,0,103.29
2025-04-24,Sewing Machine,7.91,11.25,31.6,55.03,380.57,0,88.99
2025-04-24,HVAC System,34.74,8.86,24.85,41.83,0.0,0,307.63
2025-04-24,Air Compressor,15.89,8.66,30.46,49.84,0.0,0,137.64
2025-04-24,Lighting System,6.15,10.38,26.31,54.52,0.0,0,63.86
2025-04-24,Water Pump,7.47,7.77,29.69,33.7,0.0,0,58.06
2025-04-24,Steam Boiler,38.0,8.84,31.44,44.97,0.0,0,336.05
2025-04-25,Spinning Machine,19.86,9.72,30.23,35.14,617.19,0,193.06
2025-04-25,Weaving Machine,18.81,11.38,27.53,34.05,692.48,0,214.09
2025-04-25,Dyeing Machine,21.52,9.77,31.65,51.93,449.26,0,210.13
2025-04-25,Cutting Machine,8.8,11.11,27.07,65.38,329.74,0,97.78
2025-04-25,Sewing Machine,9.12,8.29,28.04,68.07,670.35,0,75.64
2025-04-25,HVAC System,32.34,11.1,32.33,62.93,0.0,0,358.97
2025-04-25,Air Compressor,9.8,9.5,29.8,34.32,0.0,0,93.13
2025-04-25,Lighting System,3.44,11.67,26.96,56.84,0.0,0,40.16
2025-04-25,Water Pump,6.59,6.29,34.7,58.45,0.0,0,41.45
2025-04-25,Steam Boiler,38.79,8.74,30.88,40.11,0.0,0,339.19
2025-04-26,Spinning Machine,22.61,0.97,31.09,38.53,65.26,0,21.92
2025-04-26,Weaving Machine,19.44,3.44,32.4,46.99,46.67,0,66.78
2025-04-26,Dyeing Machine,28.07,0.21,29.61,48.54,15.59,0,5.96
2025-04-26,Cutting Machine,5.4,2.73,30.89,36.18,204.86,0,14.72
2025-04-26,Sewing Machine,3.42,2.84,20.29,51.41,195.36,0,9.71
2025-04-26,HVAC System,28.98,8.72,24.41,65.66,0.0,0,252.79
2025-04-26,Air Compressor,15.64,3.87,30.94,41.95,0.0,0,60.54
2025-04-26,Lighting System,6.24,4.5,31.81,68.46,0.0,1,33.7
2025-04-26,Water Pump,8.2,5.71,25.15,53.78,0.0,0,46.86
2025-04-26,Steam Boiler,39.64,3.13,30.89,48.1,0.0,0,123.88
2025-04-27,Spinning Machine,20.43,2.98,34.16,52.64,89.05,0,60.82
2025-04-27,Weaving Machine,19.78,3.71,28.83,38.67,79.06,0,73.32
2025-04-27,Dyeing Machine,25.02,0.88,27.94,36.13,71.32,0,22.08
2025-04-27,Cutting Machine,8.3,2.51,31.0,47.33,184.43,0,20.88
2025-04-27,Sewing Machine,4.73,1.42,28.92,53.3,59.63,0,6.72
2025-04-27,HVAC System,35.17,10.95,31.82,49.5,0.0,0,385.03
2025-04-27,Air Compressor,17.2,2.71,27.02,41.2,0.0,0,46.62
2025-04-27,Lighting System,3.19,5.44,27.14,49.58,0.0,1,20.86
2025-04-27,Water Pump,6.79,4.27,21.02,66.7,0.0,1,34.74
2025-04-27,Steam Boiler,34.63,3.78,24.2,68.12,0.0,0,130.96
2025-04-28,Spinning Machine,22.69,9.11,34.34,66.37,564.34,0,206.8
2025-04-28,Weaving Machine,18.1,11.28,29.14,49.06,501.93,0,204.15
2025-04-28,Dyeing Machine,28.72,8.29,28.56,46.46,520.67,0,238.0
2025-04-28,Cutting Machine,5.31,11.03,28.15,65.78,423.93,0,58.59
2025-04-28,Sewing Machine,5.03,9.05,32.86,35.37,134.28,1,54.65
2025-04-28,HVAC System,31.23,8.74,24.48,69.41,0.0,0,273.08
2025-04-28,Air Compressor,10.16,9.86,20.04,40.89,0.0,0,100.19
2025-04-28,Lighting System,3.72,12.7,34.26,49.41,0.0,0,47.31
2025-04-28,Water Pump,7.08,7.51,31.62,39.42,0.0,0,53.19
2025-04-28,Steam Boiler,40.02,10.53,20.27,36.47,0.0,0,421.24
2025-04-29,Spinning Machine,16.86,8.95,28.95,50.84,548.21,0,150.9
2025-04-29,Weaving Machine,16.37,10.09,24.81,58.27,697.67,0,165.14
2025-04-29,Dyeing Machine,28.42,11.13,24.9,38.92,601.03,1,379.57
2025-04-29,Cutting Machine,7.06,11.82,34.27,44.55,595.06,0,83.47
2025-04-29,Sewing Machine,4.54,9.44,29.54,47.96,729.58,0,42.91
2025-04-29,HVAC System,30.38,8.67,24.22,64.11,0.0,0,263.25
2025-04-29,Air Compressor,15.4,9.12,22.16,40.04,0.0,0,140.41
2025-04-29,Lighting System,4.84,13.98,34.44,39.59,0.0,0,67.74
2025-04-29,Water Pump,5.79,7.14,34.99,48.23,0.0,0,41.33
2025-04-29,Steam Boiler,32.06,9.31,31.35,59.54,0.0,0,298.51
2025-04-30,Spinning Machine,19.76,11.53,30.19,35.98,898.31,0,227.79
2025-04-30,Weaving Machine,15.21,11.71,33.76,66.92,732.96,0,178.14
2025-04-30,Dyeing Machine,25.86,10.46,23.16,32.99,513.58,0,270.54
2025-04-30,Cutting Machine,13.92,9.11,28.91,45.8,106.25,0,126.8
2025-04-30,Sewing Machine,6.62,11.13,22.38,35.8,681.43,0,73.66
2025-04-30,HVAC System,29.44,11.15,32.51,44.64,0.0,0,328.28
2025-04-30,Air Compressor,10.3,9.55,27.44,37.08,0.0,0,98.32
2025-04-30,Lighting System,3.44,11.4,30.96,66.82,0.0,0,39.19
2025-04-30,Water Pump,3.74,7.03,21.41,32.58,0.0,0,26.31
2025-04-30,Steam Boiler,36.77,10.15,31.67,47.14,0.0,0,373.26
2025-05-01,Spinning Machine,19.11,10.04,20.1,58.52,715.11,0,191.78
2025-05-01,Weaving Machine,18.52,11.62,26.52,37.01,218.82,0,215.13
2025-05-01,Dyeing Machine,23.31,10.01,25.55,50.57,821.98,0,233.41
2025-05-01,Cutting Machine,10.78,9.01,22.47,41.67,78.88,0,97.22
2025-05-01,Sewing Machine,6.15,11.51,22.16,67.13,318.42,0,70.81
2025-05-01,HVAC System,27.46,8.94,25.13,59.71,0.0,0,245.41
2025-05-01,Air Compressor,17.56,6.02,27.0,68.64,0.0,0,105.69
2025-05-01,Lighting System,4.22,13.31,24.5,60.24,0.0,1,67.36
2025-05-01,Water Pump,8.21,6.32,32.75,55.75,0.0,0,51.88
2025-05-01,Steam Boiler,37.95,8.42,20.15,37.44,0.0,0,319.44
2025-05-02,Spinning Machine,21.32,11.9,24.76,49.72,770.24,0,253.67
2025-05-02,Weaving Machine,11.65,9.73,24.59,51.48,221.42,0,113.36
2025-05-02,Dyeing Machine,28.68,10.95,21.45,53.03,700.67,0,314.02
2025-05-02,Cutting Machine,7.3,11.36,33.8,60.91,414.6,0,82.97
2025-05-02,Sewing Machine,4.02,8.84,28.88,35.4,161.36,0,35.55
2025-05-02,HVAC System,35.97,10.86,31.54,60.75,0.0,0,390.67
2025-05-02,Air Compressor,16.01,7.63,23.98,42.6,0.0,0,122.08
2025-05-02,Lighting System,6.8,13.02,29.4,68.69,0.0,0,88.56
2025-05-02,Water Pump,8.39,5.86,28.92,56.6,0.0,0,49.21
2025-05-02,Steam Boiler,40.53,9.75,28.17,60.84,0.0,0,395.29
2025-05-03,Spinning Machine,19.58,2.57,25.24,52.59,53.61,0,50.39
2025-05-03,Weaving Machine,12.45,1.99,22.31,38.97,121.63,0,24.82
2025-05-03,Dyeing Machine,26.42,1.55,27.4,31.78,92.75,0,40.96
2025-05-03,Cutting Machine,9.7,3.54,33.47,30.66,146.51,0,34.37
2025-05-03,Sewing Machine,4.13,3.91,28.99,62.23,194.62,0,16.14
2025-05-03,HVAC System,27.87,10.57,30.58,38.94,0.0,0,294.7
2025-05-03,Air Compressor,16.82,2.39,23.87,47.76,0.0,0,40.18
2025-05-03,Lighting System,4.86,5.27,20.2,67.34,0.0,0,25.62
2025-05-03,Water Pump,7.36,6.85,33.96,50.57,0.0,0,50.42
2025-05-03,Steam Boiler,42.02,3.22,23.66,42.81,0.0,0,135.39
2025-05-04,Spinning Machine,19.61,1.84,29.01,40.15,112.64,0,36.16
2025-05-04,Weaving Machine,12.69,2.35,34.9,48.34,77.58,0,29.83
2025-05-04,Dyeing Machine,25.98,2.32,25.26,66.95,78.76,0,60.34
2025-05-04,Cutting Machine,12.4,0.55,34.09,43.1,24.93,0,6.77
2025-05-04,Sewing Machine,7.89,3.09,24.96,48.32,138.42,0,24.42
2025-05-04,HVAC System,35.71,11.65,34.18,37.04,0.0,0,416.2
2025-05-04,Air Compressor,14.38,3.22,21.78,45.83,0.0,0,46.39
2025-05-04,Lighting System,3.86,5.51,32.5,46.55,0.0,0,21.29
2025-05-04,Water Pump,7.03,5.42,31.78,65.68,0.0,0,38.1
2025-05-04,Steam Boiler,39.37,4.11,27.62,69.31,0.0,0,161.77
2025-05-05,Spinning Machine,17.01,9.58,20.85,44.26,592.44,0,162.98
2025-05-05,Weaving Machine,10.63,10.31,31.92,37.75,115.99,0,109.57
2025-05-05,Dyeing Machine,24.25,11.48,24.99,61.44,310.86,0,278.38
2025-05-05,Cutting Machine,12.58,8.33,31.39,43.26,530.16,0,104.72
2025-05-05,Sewing Machine,7.95,11.99,34.44,44.63,779.36,0,95.29
2025-05-05,HVAC System,30.73,11.18,32.61,46.63,0.0,0,343.61
2025-05-05,Air Compressor,14.46,6.75,30.83,32.21,0.0,1,117.11
2025-05-05,Lighting System,6.23,11.9,20.28,50.37,0.0,0,74.18
2025-05-05,Water Pump,6.56,7.84,31.64,35.26,0.0,0,51.48
2025-05-05,Steam Boiler,36.13,8.72,21.68,39.84,0.0,0,315.25
2025-05-06,Spinning Machine,21.96,10.52,34.74,64.1,436.41,1,277.06
2025-05-06,Weaving Machine,10.6,10.22,22.78,55.51,158.43,0,108.39
2025-05-06,Dyeing Machine,29.47,8.52,24.59,63.04,143.48,0,251.17
2025-05-06,Cutting Machine,10.51,11.06,30.21,32.89,184.29,0,116.19
2025-05-06,Sewing Machine,9.46,8.47,23.98,42.88,356.42,0,80.14
